"","BTC","ETH","BNB","SOL","XRP","TRX","ADA","AVAX","BCH","DOT"
"347",68300.09375,3892.06103515625,488.094177246094,145.240036010742,0.62195497751236,0.136948004364967,0.724853992462158,42.740364074707,437.768371582031,10.6651315689087
"348",68498.8828125,3915.4189453125,489.561828613281,144.60725402832,0.621805012226105,0.136083006858826,0.743713021278381,43.0003356933594,433.648193359375,10.5225429534912
"349",69019.7890625,3881.19311523438,529.374755859375,144.515182495117,0.608431994915009,0.133879005908966,0.717226982116699,42.0527114868164,423.975433349609,10.2788133621216
"350",72123.90625,4066.44506835938,522.718017578125,148.750961303711,0.718035995960236,0.133754998445511,0.774190008640289,49.0072326660156,448.738342285156,11.036376953125
"351",71481.2890625,3980.27319335938,537.86572265625,151.015441894531,0.688208997249603,0.13145400583744,0.74805498123169,55.5913696289062,434.320953369141,10.7266254425049
"352",73083.5,4006.45703125,630.561340332031,163.839813232422,0.690949976444244,0.131992995738983,0.764580011367798,54.9482460021973,442.523406982422,11.3210821151733
"353",71396.59375,3883.14038085938,602.988708496094,176.679748535156,0.669966995716095,0.129112005233765,0.750473976135254,54.0593681335449,441.227691650391,11.5429019927979
"354",69403.7734375,3735.22021484375,632.802795410156,182.964691162109,0.633737027645111,0.126370996236801,0.726441025733948,58.4898872375488,416.303253173828,10.8383636474609
"355",65315.1171875,3522.86010742188,576.775207519531,181.880340576172,0.603060007095337,0.125202000141144,0.659534990787506,53.4998054504395,388.684783935547,9.69684219360352
"356",68390.625,3642.4130859375,571.085571289062,202.123565673828,0.619231998920441,0.126197993755341,0.681098997592926,58.1158142089844,402.659515380859,10.1156091690063
"357",67548.59375,3517.98510742188,554.55712890625,195.992752075195,0.647565007209778,0.124095998704433,0.661257982254028,60.6899452209473,401.574493408203,9.90739822387695
"358",61912.7734375,3157.6181640625,507.076568603516,170.01628112793,0.584441006183624,0.112382002174854,0.586914002895355,53.5258941650391,359.239685058594,8.76435947418213
"359",67913.671875,3513.39306640625,556.700500488281,191.549621582031,0.612161993980408,0.12092199921608,0.639481008052826,57.0307197570801,409.980743408203,9.49185943603516
"360",65491.390625,3492.9912109375,553.248229980469,179.220748901367,0.640690982341766,0.121126003563404,0.631868004798889,53.8655662536621,414.428802490234,9.17289352416992
"361",63778.76171875,3333.68798828125,551.778564453125,174.363708496094,0.610948979854584,0.117228001356125,0.613263010978699,53.2670669555664,431.536346435547,8.91925811767578
"362",64062.203125,3336.59399414062,551.879516601562,172.902252197266,0.617595970630646,0.118330001831055,0.625862002372742,53.4123573303223,456.816650390625,8.98208904266357
"363",67234.171875,3454.63647460938,567.994812011719,183.573455810547,0.632950007915497,0.120187997817993,0.646157026290894,55.6641960144043,484.753631591797,9.369309425354
"364",69958.8125,3590.8837890625,587.427612304688,189.083541870117,0.641034007072449,0.120468996465206,0.656948983669281,57.8233337402344,488.045959472656,9.73761940002441
"365",69987.8359375,3587.5048828125,580.150512695312,190.699859619141,0.632252991199493,0.120778001844883,0.665033996105194,55.8180885314941,480.107360839844,9.69057464599609
"366",69455.34375,3500.115234375,574.511596679688,186.361465454102,0.611963987350464,0.11948499828577,0.648482978343964,54.1146278381348,539.793334960938,9.4437780380249
"367",70744.953125,3561.2939453125,583.270874023438,189.621627807617,0.624553978443146,0.120398998260498,0.65079402923584,54.621883392334,569.156982421875,9.51678085327148
"368",69892.828125,3511.80615234375,612.657958984375,192.227951049805,0.630750000476837,0.119984999299049,0.664403021335602,53.4062385559082,621.78271484375,9.59623527526855
"369",69645.3046875,3507.9443359375,601.016357421875,194.385543823242,0.621836006641388,0.122598998248577,0.644366025924683,53.0024261474609,597.110107421875,9.43373680114746
"370",71333.6484375,3647.8564453125,606.908630371094,202.874130249023,0.629225015640259,0.122987002134323,0.650426983833313,54.1104278564453,680.421325683594,9.64262580871582
"371",69702.1484375,3505.03002929688,576.396667480469,192.567825317383,0.611257970333099,0.120590999722481,0.621684014797211,51.4505004882812,649.058410644531,9.16106128692627
"372",65446.97265625,3277.23461914062,550.681457519531,181.172256469727,0.585466027259827,0.11668299883604,0.580986976623535,46.820255279541,639.139526367188,8.57861328125
"373",65980.8125,3311.44189453125,562.019653320312,185.248611450195,0.574917018413544,0.117260999977589,0.571277976036072,45.9456977844238,594.630798339844,8.43355464935303
"374",68508.84375,3330.04052734375,585.441528320312,183.958114624023,0.593656003475189,0.119176000356674,0.582955002784729,46.5069274902344,668.498352050781,8.49089336395264
"375",67837.640625,3318.88525390625,578.966918945312,174.501510620117,0.587522983551025,0.117966003715992,0.574833989143372,45.3804244995117,657.812866210938,8.38903522491455
"376",68896.109375,3354.18383789062,585.966796875,178.915344238281,0.59333997964859,0.11965300142765,0.584338009357452,48.1957397460938,695.160400390625,8.49418640136719
"377",69362.5546875,3453.49462890625,584.102172851562,179.649856567383,0.59483402967453,0.120544001460075,0.589474022388458,49.3872108459473,684.907836914062,8.70672607421875
"378",71631.359375,3695.29272460938,586.900939941406,180.784774780273,0.615490019321442,0.123015001416206,0.614158987998962,49.8835678100586,680.661010742188,9.04464912414551
"379",69139.015625,3505.16333007812,580.830322265625,172.413619995117,0.613816976547241,0.121077999472618,0.591893017292023,46.4701957702637,672.589904785156,8.66005229949951
"380",70587.8828125,3543.73706054688,610.083923339844,173.437362670898,0.617560982704163,0.119205996394157,0.586255013942719,47.311695098877,629.482421875,8.41890144348145
"381",70060.609375,3505.24780273438,604.893798828125,172.576370239258,0.60887998342514,0.120402999222279,0.58619099855423,46.0575981140137,614.317260742188,8.3794412612915
"382",67195.8671875,3243.03491210938,596.380126953125,153.635467529297,0.548413991928101,0.114880003035069,0.503575026988983,39.4177436828613,534.766052246094,7.2410888671875
"383",63821.47265625,3004.900390625,554.2998046875,139.341690063477,0.4808189868927,0.110302999615669,0.447908014059067,34.0784111022949,481.483764648438,6.41797780990601
"384",65738.7265625,3156.94189453125,567.218444824219,151.284942626953,0.50425797700882,0.112591996788979,0.468910992145538,37.3164443969727,527.90087890625,6.86934614181519
"385",63426.2109375,3101.60034179688,552.87451171875,138.50862121582,0.497731000185013,0.111529998481274,0.460794985294342,35.1572036743164,507.917205810547,6.71253108978271
"386",63811.86328125,3084.92016601562,537.829345703125,136.279327392578,0.496695011854172,0.111824996769428,0.458604991436005,34.7662162780762,487.412567138672,6.7000470161438
"387",61276.69140625,2984.7275390625,534.416015625,131.866180419922,0.494841009378433,0.109737001359463,0.444294989109039,33.5462379455566,463.614807128906,6.57962703704834
"388",63512.75390625,3066.02758789062,552.172119140625,142.082397460938,0.502982974052429,0.109329000115395,0.458144009113312,34.8508453369141,483.310333251953,6.78552293777466
