"","BTC","ETH","BNB","SOL","XRP","TRX","ADA","AVAX","BCH","DOT"
"1",0.0388533993126909,0.0113390959329838,0.00185343388617909,0.0308219010909787,0.0538919203698889,0.00196030152095572,0.0352996887658968,0.0333756637157916,0.0182882502277391,0.0189972618207737
"2",-0.0111695987413327,-0.000147611656604596,0.00864776711931547,-0.0269045117327775,-0.0173093623592649,0.00741709992305672,-0.0135349510617269,-0.00281458765042286,-0.017911944457885,-0.0100739599927229
"3",0.0157464148884543,0.0162033212080175,0.00149127861960796,0.0296966556713718,0.0079106480399872,0.0122053357472107,0.0579592897654384,0.0269769009971674,0.0235532450711258,0.0356736083078459
"4",-0.00237123642140169,-0.00448942577426692,-0.0057656838461293,-0.00924668961183661,-0.0451088165060274,0.0185120650472861,-0.0345178549421554,-0.00306430432621374,0.0125351691288991,0.0107436303533877
"5",-0.00748017184497485,-0.0100580541511262,-0.004096658722748,-0.0211348620778842,0.00814950076455834,-0.0231558257062425,-0.00947678859449663,-0.0228719418422689,-0.0204107150014838,-0.0224495636687214
"6",-0.0146132741503955,0.0080915405547195,-0.0172416128561688,-0.0045839717125653,-0.0433038007868403,0.00685119821911595,0.0140099859966116,-0.00944381315646581,0.0382736714430063,0.0259866687683727
"7",0.013505585874638,0.0329848014817582,0.00785230812532056,0.0232834503336967,0.0130324426610622,0.000334512626552819,0.00654982670019422,0.0314342968009584,-0.00548339455088431,0.00147148484411197
"8",0.000351205704706814,0.0201634797423695,0.0098178198993244,0.00197598243356145,0.00545898420575797,0.00494345085676429,0.00685635929895123,0.0192170629983668,0.000873051558804683,-0.0058643517854875
"9",-0.00476125734657984,-0.0191391647595776,-0.00513480697552815,-0.0171197980016213,-0.0058185858061125,-0.000166473903346009,-0.0236068178199643,0.000690305788985324,-0.00927387158494408,-0.0194345822832616
"10",-0.00422660089629545,-0.00389803066027294,-0.00563315554611155,-0.00682514738534179,0.0205271241099033,0.000226992752760058,0.00112928549627311,-0.0211922163949647,-0.011083220384938,-0.015402088700557
"11",0.000785183939658651,-0.00868772956850528,-0.000208449166467339,-0.0214043911283408,-0.0157342355411707,0.000604761887249783,0.00517886045571936,-0.00909691600387807,-0.00695442246201328,-0.0079254370324684
"12",0.0136906925289075,0.00533296084743462,0.00717723443928087,0.0130414533742456,0.000233221474897793,0.00751485251459494,0.0104679324957269,0.00548553917066386,0.0138953307668386,0.0129952043377788
"13",0.0455336467573897,0.0274879483667183,0.0174477106406483,0.0283100828615592,0.0243804291582281,0.0102099664337043,0.0185493130252827,0.0209397910729479,0.0192088832546231,0.0118714034359202
"14",0.0194394895643324,-0.0100005230480811,0.0136609719372558,0.0974078426260356,-0.00154467254591439,-0.0135161632065808,0.0111893923340861,0.0128470802100082,0.00896770237700206,0.0212810665245207
"15",-0.00318036781613351,0.0149456699872204,-0.0118574960617277,0.0411289185817365,-0.0222803216910293,-0.021391664057266,0.0126409980462653,0.01782725847124,-0.00211593929228027,-0.00164459612757017
"16",0.00859013376828166,0.046764233285983,0.0186192875622408,0.018464978948816,0.0140809580905845,0.0043427059706973,0.0461344970613949,0.0194537352554685,0.018209925623851,0.0348114665208981
"17",0.00284579796201712,0.0432712185067912,0.0129206116456668,0.0138367754424138,0.0206334421728632,0.0144262892764777,0.0290986096975294,0.0207038221892812,0.00954956751605351,0.0136933915100077
"18",-0.00549973716752206,-0.00437219463568095,0.0127787715898622,-0.0283873434608934,-0.00679610747930759,-0.00388632391952415,0.0335380010152698,-0.0073609201270517,0.00234362534835242,0.0107632735036323
"19",-0.000103593122386059,0.0130751969628315,0.0434722681050372,0.0518933189068367,0.00181988752511986,0.00831370737125559,-0.00337007099301889,0.0556933333440122,0.0123324719044735,0.00383596617127946
"20",-0.0291287232768198,-0.0208588806282872,-0.0239088023574308,-0.0321770181067214,-0.0198840526758937,-0.0116069252563356,-0.0397107218845169,0.0153544507770134,-0.0213335615794046,-0.0203311405381712
"21",0.0318364609978161,0.0135356865170868,0.00936599080664724,0.0118938901815842,0.0405215139898771,0.0147574156870669,0.0218365797290249,0.0341789020672301,0.0149761533868293,0.0332666087255455
"22",-0.0531995366286733,-0.0832633016202138,-0.0615478843417474,-0.0900357889092076,-0.0794762656169304,-0.0137698385429048,-0.0650782828405289,-0.111194710903083,-0.0658060617576739,-0.0910019511338063
"23",-0.0202111266192802,0.0034510728781596,-0.0150412316435649,-0.023674277831502,-0.0346475479405629,-0.00664323474653461,-0.036897171654211,-0.0354673480183219,-0.0159738908049647,-0.0335786653981238
"24",-0.034910877271713,-0.0490978565767,0.0118365120546882,-0.0415758853617438,-0.0551112918507474,-0.00631828056292782,-0.0454146366614357,-0.0781699640853506,-0.0276702464363936,-0.0434310601909726
"25",0.0196247565563983,0.0130116084415182,0.0315784884972805,0.0249768127795265,0.0504739148685954,0.0163877105329084,0.0339247718650609,0.0163929527337179,0.0205646493120666,0.0172473407617639
"26",-0.00816174122737934,-0.00651269942430766,-0.00415401232539558,-0.0155281160663967,-0.0163065758904948,0.00906959768874893,-0.0182211678463055,-0.0216067870455063,-0.019075821861839,-0.00599899538589388
"27",-0.00239654855957028,-0.0104214201874875,0.00189478257589215,-0.00415521271118946,-0.00808173941785106,-0.00808625509361782,-0.0131555857904204,0.00436035343867802,-0.00502156987700886,-0.00444521878024751
"28",0.0280232077739537,0.0129378507524773,0.021147691806763,0.024756807623878,0.0187319492224978,-0.00419695823124311,0.0282569467303303,0.0407225728569296,0.00726964174534928,0.018468667105207
"29",0.00405792586857956,-0.000101493165973743,-0.0224288383374098,-0.029821111223495,-0.0170770712310447,-0.0103781223087913,0.0165218260000838,-0.0260369953006303,-0.0214494495748943,-0.0251115160771536
"30",0.0363131328622952,0.0223682158443061,0.00112783098493274,0.0484747090075071,0.0104016224858026,0.00932994659694764,0.020571627259038,0.030633811924976,-0.00383916615033986,0.0200864951560527
"31",-0.00454060288975278,-0.00856215633488322,-0.0204213358215188,0.0449103437794944,0.028303961431562,0.0138262809358287,-0.0120550213993864,-0.00910691199470737,0.00790742617465146,-0.0037886927924613
"32",-0.00313280322788323,0.00863058241297043,-0.00731639846648591,-0.00787515567014418,-0.00388455299864854,0.0192115783995224,-0.00531871969139619,-0.00466438901235611,0.0135861844684229,0.0152840711084452
"33",0.000694439488997389,-0.016901626227118,0.0470267520068806,-0.0152554336767512,-0.0127838693495872,-0.00976757364266811,-0.0135728249910937,-0.0182306759284585,-0.0128362364860912,-0.0232714074286779
"34",-0.0410528562110155,-0.0242508232084155,-0.0267775022473655,-0.0377289861105448,-0.0157178469482874,0.0170931994824119,-0.02677246467118,-0.0300323921116838,-0.010538603807098,-0.0403449967545868
"35",0.0207492702911214,0.0209768189152122,-0.0208145064283309,0.0125802775652915,-3.22406581199086e-05,0.010773292189667,0.0126274299207901,0.0117165839267201,0.0192329359307788,0.00891492733158139
"36",0.0112946008250283,0.0179388079179388,0.0131455735887398,-0.00211209348706864,-0.00313859607712175,-1.44179443584136e-05,0.00552113317813041,0.0215652775689801,0.00779281541426968,0.0104077257067769
"37",-0.00548269782537503,-0.0142494308737442,-0.0070624498697196,-0.0221930396686121,-0.00415321450686146,0.00301366831252681,-0.0166220071345872,-0.0178197775835893,-0.0233192618070808,-0.0190772786121158
"38",0.0235245236353521,0.0606247747820925,0.00928985163362661,0.0491952570980265,0.0134006041867767,0.0220574395708577,0.0185037321935624,0.0273245348785482,0.0234172099211296,0.032014577060864
"39",-0.0215536205091471,-0.0487039656245232,-0.0128251670948369,-0.0380332227790188,-0.0177952406152815,-0.00956631714695577,-0.0376010607265869,-0.0441599324982422,-0.0251745742898102,-0.0347578324016282
"40",-0.0156784123199927,-0.01438839576966,-0.00360953467902281,-0.00593511423311233,-0.0201894645176269,-0.0141049607260286,-0.00848851135598527,-0.0113526902268939,-0.00698551200417619,-0.00221442181128717
"41",-0.0270974803125892,-0.0129141623450053,-0.0240415751627179,-0.0558600939229965,-0.0487973804545448,-0.013107987843183,-0.0298325414839752,-0.0642965793958834,-0.0437733308311659,-0.0481857079932548
"42",-0.00128260511364608,-0.000237759489340128,-0.00465301591260214,0.00126664132848653,0.00226598285152158,0.00933691523156632,-0.0055425139092613,-0.0057150432553974,0.0906694162764827,-0.00884102726489733
"43",-0.00133933361155414,-0.0033604216734151,0.00658200534820175,0.0129724421592279,0.00228866542090445,0.00472238428086724,0.0167119439885589,0.0130297385732874,-0.0498212887700618,0.0262921645292025
"44",-0.0227376278728038,-0.025234782361343,-0.0221185869235159,-0.0349078754302599,-0.0210948707027747,-0.0248421254083708,-0.0271203809660837,-0.0369377499201224,-0.02211601991569,-0.0344226105735417
"45",-0.00727801715592413,0.00639710413864414,0.00294431218098445,0.0329054676082814,0.0207350668552873,0.0203368252848093,0.028541264453535,0.0145573324878678,0.01278750194761,0.0113930870153474
"46",-0.000780461802257548,-0.00660627401633462,0.00801619499772332,-0.00205998289513065,-0.0135926743389315,0.00410181736837112,-0.0147713192356971,-0.0166446486761354,-0.0162745857413578,0.00110603460646175
"47",0.00545701138594623,0.00243902088081871,0.00336641168339735,0.0040474622150759,0.00224970476049557,0.000302681005470262,0.0155753769275131,0.00588434060866083,0.0195026289555029,0.000468004707829595
"48",0.00968368817972376,0.00942445357559052,0.00445454284795499,0.00256388578112743,0.00398867832278804,0.0120451339167174,-0.00888331355185867,0.00417600802860241,0.00800355176054524,-0.00639335117306494
"49",-0.00575494330669102,0.00360907925969922,-0.00687905105593956,-0.0157256771997925,0.0319019981495805,0.00450281428199117,0.000946541706079884,-0.012674323873842,0.00508702870095501,-0.00395377992245094
"50",0.0133059491984699,-0.00124073112909784,0.00864481390041405,0.0186352348832957,0.0161057932148833,0.00696272819065902,0.0204378492610869,0.0173625796559564,0.00974608050735881,0.0213966345489074
"51",-0.0208963229384924,-0.0111112576165233,-0.0148407939413913,-0.0347574413225162,0.0257691516179852,-0.0109816614126874,-0.00895523290977396,-0.0310426683994329,-0.0221030536939359,-0.0134710790916839
"52",0.00215627043017008,0.00600998286591548,-0.00159244668299774,5.77379923178967e-05,0.0165535748787603,0.00566157044714677,-0.0104365215223938,-0.00146922597143773,0.000805191137641437,0.00533636978716068
"53",0.00886560028543393,0.00434264554198993,0.00566637258963976,-0.00317086582537973,0.00234567096680482,0.0275614849130132,-0.00505872798321694,-0.00288551931421654,0.00879310262112387,0.00824189259770081
"54",-0.0139473668145378,-0.00879818857440906,-0.0136524307294996,-0.0338927133204541,-0.02488934730154,0.0334867252093067,-0.0164963891878374,-0.0223330814452596,-0.0163239487180276,-0.026394182028169
"55",0.00363589557114352,0.00718014152808788,0.00889623948219409,-0.00344264940774641,0.00881471315435212,0.0397202006481372,0.0209628855883688,0.0253250137674295,0.00100667770435425,0.00740164555143297
"56",0.0138489626434257,0.0200696682171806,0.0136833186355592,0.0253207360490588,0.00826083320886983,0.0039962815739627,0.00673548339220165,0.00210280809140473,0.00764198302348174,0.016449629638996
