"","Date","CMC_Index"
"144",2023-08-19,0.00943067204447571
"145",2023-08-20,0.00938520461802681
"146",2023-08-21,-0.0216735029611625
"147",2023-08-22,-0.0108450755414227
"148",2023-08-23,0.0287777274159268
"149",2023-08-24,-0.011897320350244
"150",2023-08-25,-0.00394871701720785
"151",2023-08-26,-0.00250024204153823
"152",2023-08-27,0.0103410547130586
"153",2023-08-28,-0.00104277142836332
"154",2023-08-29,0.0482375639215872
"155",2023-08-30,-0.0262450589853922
"156",2023-08-31,-0.0374619853806706
"157",2023-09-01,-0.0141774181288717
"158",2023-09-02,0.00252418715921706
"159",2023-09-03,0.00210831279775024
"160",2023-09-04,-0.00219123597522342
"161",2023-09-05,0.00407168346638704
"162",2023-09-06,-0.000638526059060729
"163",2023-09-07,0.0074339705104275
"164",2023-09-08,-0.0082156701545561
"165",2023-09-09,-0.00256238518111261
"166",2023-09-10,-0.0198922610714083
"167",2023-09-11,-0.0316006512965299
"168",2023-09-12,0.0234290606163678
"169",2023-09-13,0.0100396789991179
"170",2023-09-14,0.0160046957322001
"171",2023-09-15,0.0130701699292939
"172",2023-09-16,-0.00157204988419638
"173",2023-09-17,-0.0128921079689431
"174",2023-09-18,0.0148773261056279
"175",2023-09-19,0.0117944830758782
"176",2023-09-20,-0.00559243675755711
"177",2023-09-21,-0.0260779619758604
"178",2023-09-22,0.00189873011980791
"179",2023-09-23,0.00077426859585521
"180",2023-09-24,-0.0100270019906794
"181",2023-09-25,0.0108744405585942
"182",2023-09-26,-6.47797304892173e-05
"183",2023-09-27,0.00603924625129004
"184",2023-09-28,0.0270891971695094
"185",2023-09-29,0.00505428692802257
"186",2023-09-30,0.00653453626299795
"187",2023-10-01,0.0397623153076949
"188",2023-10-02,-0.022535807322894
"189",2023-10-03,0.00116659970514983
"190",2023-10-04,0.00314060192464989
"191",2023-10-05,-0.0103074310175765
"192",2023-10-06,0.0158794110754706
"193",2023-10-07,-0.00741144366670153
"194",2023-10-08,-0.00707512367685053
"195",2023-10-09,-0.0327770975668712
"196",2023-10-10,-0.00672567659429472
"197",2023-10-11,-0.0096082209424343
"198",2023-10-12,-0.0132235313172589
"199",2023-10-13,0.00866470577155397
"200",2023-10-14,0.000484747953009046
"201",2023-10-15,0.00562233479245775
"202",2023-10-16,0.0360345025127711
"203",2023-10-17,-0.0159625140549768
"204",2023-10-18,-0.00717035703119961
"205",2023-10-19,0.0183116096765403
"206",2023-10-20,0.0253178469314244
"207",2023-10-21,0.0269214043317041
"208",2023-10-22,0.00932468089156422
"209",2023-10-23,0.0632878662393819
"210",2023-10-24,-0.0111850435419797
"211",2023-10-25,0.0143498948823085
"212",2023-10-26,0.00398576537495389
"213",2023-10-27,-0.0143099757899524
"214",2023-10-28,0.00859778071709014
"215",2023-10-29,0.0177113430992478
"216",2023-10-30,0.0203251336260541
"217",2023-10-31,0.00838255844554615
"218",2023-11-01,0.0350498291888922
"219",2023-11-02,-0.01058682852379
"220",2023-11-03,0.0021832959717694
"221",2023-11-04,0.0166295869322478
"222",2023-11-05,0.0158849797855103
"223",2023-11-06,0.0312985534122956
"224",2023-11-07,-0.0113004284415511
"225",2023-11-08,0.00977871963849004
"226",2023-11-09,0.0193137885805074
"227",2023-11-10,0.049386911237632
"228",2023-11-11,0.0151580533617282
"229",2023-11-12,0.0122033424737605
"230",2023-11-13,-0.0397573679069911
"231",2023-11-14,-0.00745614001159912
"232",2023-11-15,0.0688014151087648
"233",2023-11-16,-0.0367180352951475
"234",2023-11-17,-0.000390087751784413
"235",2023-11-18,0.00264172318461807
"236",2023-11-19,0.0230652252599782
"237",2023-11-20,-0.0239194971965895
"238",2023-11-21,-0.0663567088154293
"239",2023-11-22,0.059057457537413
"240",2023-11-23,-0.000301147478724961
"241",2023-11-24,0.00854088523571109
"242",2023-11-25,0.0149007545771365
"243",2023-11-26,-0.00998065144985109
"244",2023-11-27,-0.027377624878887
"245",2023-11-28,0.0167149131543992
"246",2023-11-29,-0.000931788732419697
"247",2023-11-30,0.00503026551103393
"248",2023-12-01,0.0124735554526414
"249",2023-12-02,0.0222700694840743
"250",2023-12-03,-0.000469587449058723
"251",2023-12-04,0.0238388434841015
"252",2023-12-05,0.0222209494046234
"253",2023-12-06,0.0112755216195039
"254",2023-12-07,0.0228556600163295
"255",2023-12-08,0.0663174103038378
"256",2023-12-09,0.00509635542064855
"257",2023-12-10,0.0265709168981823
"258",2023-12-11,-0.0473147918832977
"259",2023-12-12,0.00914611079471781
"260",2023-12-13,0.0371486770720535
"261",2023-12-14,0.00898263649638691
"262",2023-12-15,-0.0394572414585865
"263",2023-12-16,0.0138193219690051
"264",2023-12-17,-0.0250132914664193
"265",2023-12-18,0.0151429960747661
"266",2023-12-19,-0.0121798702883857
"267",2023-12-20,0.0392307390636781
"268",2023-12-21,0.0561710155056399
"269",2023-12-22,0.00359720087445132
"270",2023-12-23,0.0150154822847332
"271",2023-12-24,-0.00534972529941293
"272",2023-12-25,0.0302861412655671
"273",2023-12-26,-0.0255084554992788
"274",2023-12-27,0.0281816837139487
"275",2023-12-28,-0.0199535701256755
"276",2023-12-29,-0.00970263851203466
"277",2023-12-30,0.000664795322828055
"278",2023-12-31,-0.0116594775902959
"279",2024-01-01,0.0388716789772149
"280",2024-01-02,-0.0134068761106396
"281",2024-01-03,-0.0633112938866455
"282",2024-01-04,0.0283614220701902
"283",2024-01-05,-0.0285357028809338
"284",2024-01-06,-0.0270978197029637
"285",2024-01-07,-0.0252735608321564
"286",2024-01-08,0.0602472577359519
"287",2024-01-09,-0.0221876560719907
"288",2024-01-10,0.058324541014847
"289",2024-01-11,0.0172657250878564
"290",2024-01-12,-0.0585790745662201
"291",2024-01-13,0.0160460049560784
"292",2024-01-14,-0.0263608519472639
"293",2024-01-15,0.0130756426312657
